scope,component,n,mean_ms,median_ms,p95_ms,std_ms,min_ms,max_ms
per_lead,MLP_predict,100,0.29251499960082583,0.276550003036391,0.430150000465801,0.06318165925615915,0.222100003156811,0.5096000095363706
per_lead,SVM_predict,100,0.8132600004319102,0.7242999927257188,1.164105000498239,0.2200149382262712,0.5506000015884638,1.204100000904873
per_lead,eplimited_PandT,100,41.0829269993701,40.93379998812452,49.10546999744838,4.352394896899237,30.007900000782683,52.8587000007974
per_lead,fSQI,100,0.03306599988718517,0.03284999547759071,0.05408000361057929,0.012219170003456431,0.017600003047846258,0.08410000009462237
per_lead,kSQI,100,0.7486110005993396,0.7651499981875531,1.1047549975046422,0.21857215344869002,0.4003000067314133,1.417599996784702
per_lead,sSQI,100,0.5630140005087014,0.6269000004976988,0.7823949905287009,0.17639906148611628,0.30509999487549067,0.9841999999480322
per_lead,shared_pSQI_basSQI_PSD,100,0.4277290003665257,0.4206000012345612,0.6342050073726568,0.17703517280529155,0.21290000586304814,1.4955000078771263
per_lead,wqrs,100,42.790004000562476,41.53455000050599,52.40223000000696,6.380105014472984,32.51809999346733,76.80460000119638
