phase,epoch,train_loss,train_loss_part_loss_cls,train_loss_part_loss_factor,train_loss_part_loss_local,train_loss_part_loss_artifact,train_loss_part_loss_subtype,train_loss_part_loss_pairrank,train_loss_part_loss_subtype_class_consistency,train_loss_part_loss_hard_gm,train_loss_part_loss_medium_bad_guard,train_loss_part_local_qrs,train_loss_part_local_artifact,train_loss_part_local_cont,train_loss_part_detector_agreement_batch,train_loss_part_artifact_bce,train_loss_part_artifact_severity_loss,train_loss_part_bad_specific_loss,train_loss_part_artifact_nonbad_bad_prob,train_acc,train_macro_f1,train_good_recall,train_medium_recall,train_bad_recall,train_good_to_medium,train_medium_to_good,train_bad_to_medium,train_bad_fpr_nonbad,train_macro_f1_sklearn,train_supported_labels,train_artifact_positive_nonbad_count,train_artifact_positive_nonbad_bad_fpr,train_factor_mae,train_quality_subtype_rows,train_quality_subtype_acc,train_quality_subtype_class_acc,train_boundary_four_rows,train_boundary_label_acc,train_boundary_family_acc,train_boundary_label_balanced_acc,train_record_macro_acc,train_record_macro_supported_f1,train_record_macro_full_f1,train_bad_record_count,train_bad_containing_record_bad_recall_mean,train_bad_containing_record_acc_mean,val_acc,val_macro_f1,val_good_recall,val_medium_recall,val_bad_recall,val_good_to_medium,val_medium_to_good,val_bad_to_medium,val_bad_fpr_nonbad,val_macro_f1_sklearn,val_supported_labels,val_artifact_positive_nonbad_count,val_artifact_positive_nonbad_bad_fpr,val_factor_mae,val_quality_subtype_rows,val_quality_subtype_acc,val_quality_subtype_class_acc,val_boundary_four_rows,val_boundary_label_acc,val_boundary_family_acc,val_boundary_label_balanced_acc,val_record_macro_acc,val_record_macro_supported_f1,val_record_macro_full_f1,val_bad_record_count,val_bad_containing_record_bad_recall_mean,val_bad_containing_record_acc_mean
finetune,1,0.508217697762526,0.3524618830818396,0.3332681230627573,0.13728763289176502,0.24230285837100102,2.464512422451606,0.0,0.0,0.0,0.0,0.1629505141423299,0.15353496129123065,0.04640554235531734,0.38848349635417645,0.17097951620817184,0.0348305833633416,0.03451919889315692,0.048926881303151065,0.9128359406337746,0.9126370506440131,0.8342960288808664,0.9146811070998797,0.9895306859205776,0.16558363417569194,0.05475330926594465,0.010469314079422382,0.015342960288808664,0.9126370506440131,"good,medium,bad",7034,0.022888825703724764,1.339824914932251,24930,0.4301243481748897,0.9154031287605294,3556,0.3543307086614173,0.6965691788526435,0.5303772954431749,0.9667801293374688,0.9662548393233554,0.39740069790216603,3210,0.9882721042984987,0.9767721617459783,0.8702001081665766,0.8782911147656853,0.8309591642924976,0.9077669902912622,0.9719101123595506,0.16904083570750236,0.05016181229773463,0.028089887640449437,0.015559545182525433,0.8782911147656853,"good,medium,bad",728,0.023351648351648352,1.4026683568954468,1849,0.48404542996214167,0.8810167658193618,314,0.4872611464968153,0.6528662420382165,0.5179640718562875,0.835097688010019,0.8047318871414992,0.522213445363798,6,0.7999999999999999,0.8181656489614656
finetune,2,0.34327823766149007,0.2235655625565694,0.3038588986946986,0.0967339666130451,0.17038230411708355,1.684948709836373,0.0,0.0,0.0,0.0,0.12215782280724782,0.10421661313336629,0.01746504808991001,0.3480508027168421,0.13725160718537294,0.018326499922057756,0.017184212249346204,0.02072891231196431,0.9322904131568391,0.9322784995185199,0.9577617328519855,0.8606498194945849,0.978459687123947,0.04223826714801444,0.13706377858002405,0.02117930204572804,0.0011432009626955474,0.9322784995185199,"good,medium,bad",7034,0.0018481660506113164,1.3807963132858276,24930,0.5149217809867629,0.9346169273967108,3556,0.36304836895388076,0.8011811023622047,0.5379436964504284,0.9427750009296706,0.9444620623404216,0.3878222984016386,3210,0.9770217734950842,0.9613901464633429,0.9248242293131422,0.9294579344892843,0.9601139601139601,0.8576051779935275,0.949438202247191,0.039886039886039885,0.13592233009708737,0.05056179775280899,0.0023937761819269898,0.9294579344892843,"good,medium,bad",728,0.005494505494505495,1.371934413909912,1849,0.5635478637101136,0.9253650621957815,314,0.49363057324840764,0.7452229299363057,0.5239520958083832,0.9696119649810924,0.9430795009342676,0.6157361960909626,6,0.7555555555555555,0.9540847637215578
finetune,3,0.28110199358600835,0.1729840296965379,0.29826567333478193,0.08229605549803147,0.14803374618864976,1.4074641819183642,0.0,0.0,0.0,0.0,0.10576879155750459,0.08651835657656193,0.01246814882884232,0.3273144520246066,0.12334711571725515,0.015373061794357804,0.013020804153028656,0.01445671511375202,0.9451664661050942,0.9453171407394224,0.9296028880866426,0.9223826714801444,0.9835138387484957,0.0703971119133574,0.07424789410348977,0.016365824308062576,0.0016847172081829122,0.9453171407394224,"good,medium,bad",7034,0.0017059994313335229,1.4672576189041138,24930,0.5285198555956678,0.9454071399919776,3556,0.3481439820022497,0.844488188976378,0.5271317829457365,0.964737142518439,0.9658097403699691,0.3975425440978391,3210,0.9826465017670148,0.9738451992518924,0.9269875608436993,0.9341306828906819,0.929724596391263,0.912621359223301,0.9606741573033708,0.07027540360873694,0.08090614886731391,0.03932584269662921,0.0023937761819269898,0.9341306828906819,"good,medium,bad",728,0.004120879120879121,1.469718337059021,1849,0.5689561925365062,0.9291508923742564,314,0.48089171974522293,0.8121019108280255,0.5119760479041916,0.9633728007674593,0.9423770315317577,0.6167552745090343,6,0.7777777777777777,0.9512043751530569
finetune,4,0.25163549419779047,0.14916337298659177,0.29602800068946983,0.07359064917724867,0.13570785949436517,1.2902925172677406,0.0,0.0,0.0,0.0,0.09556022601631972,0.07605833295159616,0.010089702273790652,0.3166061282157898,0.11714026131308995,0.014221388570821057,0.00997508120285744,0.00947507956208518,0.9570798235058163,0.9570460888933013,0.933453670276775,0.9416365824308063,0.9961492178098676,0.06654632972322504,0.049338146811071,0.0038507821901323704,0.004512635379061372,0.9570460888933013,"good,medium,bad",7034,0.006966164344611885,1.521734595298767,24930,0.5861612515042118,0.9530685920577617,3556,0.3669853768278965,0.874578177727784,0.5407996736026112,0.9814892966525686,0.9813330937734105,0.404574544815726,3210,0.9956350617147482,0.9885451113611646,0.9356408869659275,0.9406359046041803,0.9268755935422602,0.9385113268608414,0.9775280898876404,0.0721747388414055,0.05016181229773463,0.02247191011235955,0.0047875523638539795,0.9406359046041803,"good,medium,bad",728,0.009615384615384616,1.5089277029037476,1849,0.6100594916170903,0.9340183883180098,314,0.4872611464968153,0.8535031847133758,0.5179640718562875,0.9635015724854153,0.9412958462934591,0.6129583894033706,6,0.8111111111111112,0.9368219623029028
finetune,5,0.23250549521583777,0.1346840551839425,0.2939178315492777,0.06673889274780567,0.12370534126575176,1.2066198073900662,0.0,0.0,0.0,0.0,0.08710125025648337,0.06834383917829165,0.008736220872602785,0.3106895857132398,0.1087288809223817,0.013068500340271455,0.0068334523746133215,0.007947655202028378,0.9605695948656238,0.9605199340057657,0.9381468110709988,0.945367027677497,0.9981949458483754,0.061853188929001206,0.04596871239470517,0.0016847172081829122,0.004332129963898917,0.9605199340057657,"good,medium,bad",7034,0.006113164628945123,1.624165654182434,24930,0.601764941837144,0.958162855996791,3556,0.4642857142857143,0.8672665916760405,0.6098921670165101,0.9842876113319372,0.9844095707114111,0.40586893880823505,3210,0.9976605226353107,0.9901311242636232,0.9383450513791238,0.9411709418644231,0.9306742640075973,0.9385113268608414,0.9831460674157303,0.06932573599240266,0.043689320388349516,0.016853932584269662,0.006582884500299222,0.9411709418644231,"good,medium,bad",728,0.012362637362637362,1.6192837953567505,1849,0.6176311519740401,0.9372633856138454,314,0.5636942675159236,0.8471337579617835,0.5898203592814372,0.9565896167515741,0.9351302377534149,0.6077869329101102,6,0.8222222222222223,0.9150177190330031
finetune,6,0.21133445813678778,0.11673031120489423,0.2936370603167094,0.061608393877171555,0.11499387879784291,1.1448950088941134,0.0,0.0,0.0,0.0,0.0808209885771458,0.06266024892146771,0.007458935667259189,0.3093670400289389,0.10345284884365705,0.012392090089046038,0.00504082392519779,0.005236350995031758,0.9602888086642599,0.9602005017530079,0.9492178098676294,0.9323706377858002,0.9992779783393502,0.050661853188929004,0.05812274368231047,0.0006016847172081829,0.0048134777376654635,0.9602005017530079,"good,medium,bad",7034,0.006113164628945123,1.4544053077697754,24930,0.5686722823906939,0.9560770156438027,3556,0.4266029246344207,0.8534870641169854,0.5825563857027606,0.9793966558861886,0.9796272199599073,0.4037002576650581,3210,0.9984423676012462,0.9883287204993642,0.9415900486749594,0.9396689711728904,0.9477682811016145,0.919093851132686,0.9831460674157303,0.052231718898385564,0.05501618122977346,0.016853932584269662,0.009575104727707959,0.9396689711728904,"good,medium,bad",728,0.016483516483516484,1.423866629600525,1849,0.5857220118983234,0.9388858842617631,314,0.5573248407643312,0.8312101910828026,0.5838323353293413,0.9654753832916781,0.9387797967147274,0.6084735289084597,6,0.8222222222222223,0.9160339930122894
finetune,7,0.19604689315534554,0.10443659510033634,0.29132161977199406,0.05718594427005603,0.10523995272815227,1.1129607145602887,0.0,0.0,0.0,0.0,0.07528362166709625,0.057908340772757166,0.006514330874555386,0.31201348442297716,0.0968128241885167,0.011487515095191506,0.0024909458738294975,0.0037165124867057715,0.9643000401123145,0.9642892378462126,0.9601684717208183,0.9341756919374248,0.9985559566787003,0.03983152827918171,0.06438026474127558,0.0013237063778580025,0.0007220216606498195,0.9642892378462126,"good,medium,bad",7034,0.0005686664771111743,1.7021528482437134,24930,0.6050140393100681,0.9630966706778982,3556,0.3734533183352081,0.8830146231721034,0.5454916360669114,0.9795896295539495,0.9803254718645351,0.4040397375024784,3210,0.9980824527301378,0.9879243031273778,0.944835045970795,0.9502411505445728,0.9515669515669516,0.9223300970873787,0.9831460674157303,0.04843304843304843,0.06957928802588997,0.016853932584269662,0.002992220227408737,0.9502411505445728,"good,medium,bad",728,0.004120879120879121,1.7273560762405396,1849,0.6398053001622499,0.9480800432666306,314,0.5127388535031847,0.8471337579617835,0.5419161676646707,0.9740307464712461,0.9559933177210169,0.6256870499147493,6,0.8944444444444445,0.9417000825509931
finetune,8,0.18845151983774625,0.09867262689110179,0.29070679121292553,0.053672470395954755,0.10194380635825487,1.0739764970082504,0.0,0.0,0.0,0.0,0.07082374403969599,0.054237081568974714,0.005800701024082418,0.3168904199050023,0.09429019809915469,0.011090223245824185,0.0027539262121131346,0.0026426375968395194,0.9702366626554352,0.9702609323918524,0.9604091456077015,0.9542719614921781,0.996028880866426,0.03959085439229844,0.04548736462093863,0.0038507821901323704,0.00012033694344163658,0.9702609323918524,"good,medium,bad",7034,0.0002843332385555871,1.6676794290542603,24930,0.6091456077015643,0.9684316085038107,3556,0.4153543307086614,0.8889201349831272,0.5758873929008568,0.985224432187008,0.9855412726197068,0.40626916737048724,3210,0.9955978767550041,0.9891199199905009,0.9513250405624663,0.9554910161122493,0.9525166191832859,0.9433656957928802,0.9719101123595506,0.04748338081671415,0.05177993527508091,0.028089887640449437,0.0017953321364452424,0.9554910161122493,"good,medium,bad",728,0.004120879120879121,1.6447741985321045,1849,0.6365603028664143,0.9524067063277447,314,0.554140127388535,0.8662420382165605,0.5808383233532934,0.9770728017412823,0.9260072026557142,0.6055048564180738,6,0.7999999999999999,0.9693447668796202
finetune,9,0.17872762038157536,0.09118525108609062,0.2892133590120536,0.05126172021891062,0.095881339119604,1.0334102431168923,0.0,0.0,0.0,0.0,0.06793236862868071,0.05139722669353852,0.005248049535573675,0.3248628068428773,0.08951213308251821,0.010375244048638986,0.0017000541944431197,0.002177114304000637,0.9659045326915363,0.9658680282173809,0.9789410348977136,0.9192539109506619,0.9995186522262335,0.0210589651022864,0.08002406738868832,0.00036101083032490973,0.00036101083032490973,0.9658680282173809,"good,medium,bad",7034,0.0008529997156667614,1.6255505084991455,24930,0.618090653830726,0.965142398716406,3556,0.39904386951631043,0.8717660292463442,0.5638069972363298,0.9771446369306411,0.9777779046358234,0.40283469596681887,3210,0.9992184269291209,0.987595555721462,0.9432125473228772,0.9483122801100586,0.9686609686609686,0.8851132686084142,0.9943820224719101,0.03133903133903134,0.10355987055016182,0.0056179775280898875,0.004189108318372232,0.9483122801100586,"good,medium,bad",728,0.008241758241758242,1.5630381107330322,1849,0.6327744726879394,0.944835045970795,314,0.5159235668789809,0.8630573248407644,0.5445028310725488,0.9678010955526669,0.9293851168589354,0.608882770621295,6,0.9166666666666666,0.941529648313774
finetune,10,0.16705072610997238,0.0810221670410381,0.2884639813349797,0.04847606661228033,0.09224566530722839,1.0086640273149197,0.0,0.0,0.0,0.0,0.06428398434072732,0.04858653756001821,0.004866199258070153,0.3312471500956095,0.08689122856236421,0.010015683022972482,0.0010454475733778488,0.0015592094389621008,0.9756117127958284,0.9756020963747242,0.9482551143200962,0.9785800240673886,1.0,0.05162454873646209,0.020577617328519857,0.0,0.0004813477737665463,0.9756020963747242,"good,medium,bad",7034,0.0005686664771111743,1.884958028793335,24930,0.6204973926995587,0.973084636983554,3556,0.5278402699662542,0.8948256467941508,0.654753346588612,0.9959379881265348,0.9958640089130494,0.41108083170964976,3210,1.0,0.9964984639911157,0.9469983775013521,0.9539618202076471,0.9354226020892688,0.9514563106796117,1.0,0.06457739791073125,0.038834951456310676,0.0,0.003590664272890485,0.9539618202076471,"good,medium,bad",728,0.006868131868131868,1.9349570274353027,1849,0.6495402920497566,0.9486208761492698,314,0.5732484076433121,0.8885350318471338,0.5959509552323923,0.9643398651023518,0.9346779967200466,0.6156571319638878,6,1.0,0.9439664697833412
